"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准設立日期"
30,"53668517","英屬維京群島商倢富股份有限公司","臺中市東區十甲里東英八街73號1樓","郭寶春",35000000,"1020410"
31,"53668538","大陸商吉林省齊天雕塑有限公司","臺北市大安區忠孝東路3段192號2樓之1","畢艷坤",0,"1020411"
32,"53668571","金馬興建設有限公司","金門縣金城鎮賢庵里西海路3段106巷5弄1號","鄒衡孝",10000000,"1020411"
33,"53668586","香港商三梯有限公司","臺北市中山區林森北路372號4樓","王亮",500000,"1020411"
34,"53668592","美商遠見國際工程有限公司","高雄市苓雅區城東里興中二路54巷28號","張夢樵",3000000,"1020411"
35,"53668609","加拿大商高譚攝影有限公司","臺北市松山區南京東路4段130號2樓之1","時力夫",500000,"1020412"
36,"53668615","新加坡商路易達孚亞洲金屬商品股份有限公司","臺北市中山區南京東路3段1號4樓","歐傑民",2000000,"1020412"
37,"53668621","塞席爾商倍思頓有限公司","臺北市松山區民權東路3段142號3樓之3","陳瑞玉",0,"1020411"
38,"53668636","大陸商光雲通信科技有限公司","新竹縣竹北市嘉豐三街32號","劉正立",17000000,"1020412"
39,"53668679","謙輝建設有限公司","金門縣金城鎮光前路４８號","蔡培榮",1500000,"1020415"
40,"53668684","薩摩亞商溢鼎國際股份有限公司","臺北市中山區南京東路2段137號14樓","恩田正和",1000000,"1020415"
41,"53668707","大陸商深圳偉芙國際貿易有限公司","桃園縣桃園市中寧里17鄰大興西路2段139巷39號11樓","付倩倩",0,"1020415"
42,"53668734","英屬開曼群島商豆咖啡國際投資控股有限公司","臺中市西屯區大墩十七街116號","馬雅芬",4000000,"1020415"
43,"53668740","英屬維京群島商臻佳股份有限公司","臺北市大安區正聲里忠孝東路4段270號11樓","黃慶倫",5000000,"1020415"
44,"53668755","英屬維京群島商實創有限公司","臺北市信義區基隆路1段420號2樓之3","許張美麗",3000000,"1020415"
45,"53668761","英屬維京群島商天河賞股份有限公司","臺北市大安區敦化南路1段245號7樓","王貞妮",9000000,"1020415"
46,"53668777","尚億建設有限公司","金門縣金湖鎮新市里菜市場62號","陳明泰",2000000,"1020415"
47,"53668782","新加坡商美納里尼醫藥有限公司","臺北市大安區敦化南路2段65號17樓","蔡文建",500000,"1020415"
48,"53668811","美商阿帕契顧問股份有限公司","桃園縣龍潭鄉渴望路548號","陳傳中",0,"1020417"
49,"53668827","日商光點企管顧問股份有限公司","臺北市大安區忠孝東路4段325號12樓","木村忠昭",0,"1020416"
50,"53668832","金驛開發建設有限公司","金門縣金城鎮環島西路1段28號","許文杰",1500000,"1020416"
51,"53668848","日商東方不動產股份有限公司","臺中市西屯區政北一路269號24樓之6","上前昌子",0,"1020415"
52,"53668875","日商奧奇有限公司","臺北市信義區忠孝東路5段1-1號12樓","守屋卓臣",287772,"1020416"
53,"53668896","秉懋國際海空物流有限公司","金門縣金湖鎮山外里建華5-2號","陳才生",1000000,"1020415"
54,"53668903","香港商運佳興業有限公司","高雄市苓雅區林森二路21號10樓之1","周沛林",1000000,"1020416"
55,"53668919","日商三共股份有限公司","臺中市西屯區西屯路2段256巷6號20樓之3","福嶋正樹",1000000,"1020416"
56,"53668925","英屬維京群島商安達企業有限公司","臺北市松山區南京東路三段287號9樓","陳雪吟",1000000,"1020416"
57,"53668967","賽普勒斯商馬迪克科技有限公司","新竹縣竹北市台元街28號5樓之9","畢摩西",0,"1020417"
58,"53668988","英國商新康知識網有限公司","臺北市中正區羅斯福路2段136號6樓","何正豪",0,"1020417"
59,"53668994","貝里斯商廣暉國際有限公司","臺中市大甲區光明路33號1樓","許素綾",2000000,"1020410"
60,"53669086","日商必速勘科技股份有限公司","臺北市信義區基隆路2段51號14樓","脇園修",0,"1020418"
61,"53669092","英商歐甦利有限公司","臺北市大安區忠孝東路3段217巷4弄10號","呂宥樂",0,"1020418"
62,"53669109","新加坡商台灣貝科有限公司","新北市板橋區雙十路2段79號5樓之2","梁志明",500000,"1020418"
63,"53669121","金睿營造有限公司","金門縣金城鎮東門里環島西路1段28號4樓","周勤睿",3000000,"1020418"
64,"53669157","香港商亞洲遊戲有限公司","臺北市中山區長安東路2段81號12樓之1","曾建中",20000,"1020418"
65,"53669213","品位管理顧問有限公司","金門縣金湖鎮山外里安民15-1號","楊育超",2000000,"1020419"
66,"53669229","華滿土木包工業有限公司","金門縣金湖鎮瓊林里3鄰瓊林100之6號","蔡佩嵩",1000000,"1020422"
67,"53669240","英屬維京群島商金鴻準股份有限公司","臺北市信義區基隆路1段186號8樓之8","林有信",1000000,"1020422"
68,"53669255","美商斯福吉醫藥有限公司","臺北市中正區忠孝西路1段33號7樓","約瑟夫",0,"1020422"
69,"53669277","傳浯國際管理顧問有限公司","金門縣金城鎮賢庵里環島西路1段239巷2弄15號","陳梅雋",500000,"1020422"
70,"53669353","新加坡商優時吉企業股份有限公司","臺北市中正區博愛路76號10樓","陳光旺",4500000,"1020423"
71,"53669369","澳商沃特庫爾股份有限公司","臺北市松山區復興北路369號4樓之1","黃淑儀",1000000,"1020423"
72,"53669403","法商艾思科股份有限公司","臺北市松山區復興北路57號14樓之3","王從建",0,"1020422"
73,"53669425","美商歐易國際有限公司","臺北市內湖區瑞光路258巷37號4樓","解建新",0,"1020422"
74,"53669516","美商大華風采有限公司","臺北市大安區忠孝東路4段107號12樓之6","陳文仲",1000000,"1020423"
75,"53669656","日商田島股份有限公司","臺中市西屯區大墩十八街195號3樓之2","松本 孝之",0,"1020423"
76,"53669662","龍福遊覽車有限公司","連江縣北竿鄉塘岐村273-8號","王樹欽",10000000,"1020424"
77,"53669678","英屬維京群島商理查約翰有限公司","臺北市中山區復華里復興北路178號16樓","黃煒豐",250000,"1020423"
78,"53669683","香港商法式交易有限公司","臺中市烏日區學田里學田路686號1樓","伯里司",0,"1020424"
79,"53669706","薩摩亞商御品軒事業股份有限公司","臺北市大同區承德路3段248號1樓","粱仲賢",5000000,"1020424"
80,"53669728","香港商綠色共享有限公司","臺北市大同區建明里華陰街227巷7號1樓","何西瑞",0,"1020424"
81,"53669733","英屬維京群島商利嘉國際有限公司","臺北市信義區基隆路1段155號5樓之7","蔡明仁",25000000,"1020424"
82,"53669749","英國商語正翻譯諮詢社股份有限公司","臺中市大里區中山路一巷一弄12號1樓","丁大衛",0,"1020424"
83,"53669754","貝里斯商嘉暉投資有限公司","臺北市大安區仁愛里仁愛路4段29號4樓","楊思漢",25000000,"1020424"
84,"53669776","香港商文記國際有限公司","臺北市中山區復華里南京東路3段189號8樓","司徒國文",200000,"1020424"
85,"53669826","英屬維京群島商瑞陞國際顧問有限公司","臺北市信義區光復南路421巷6弄1號","陳珽華",20000000,"1020425"
86,"53669889","馬來西亞商大昌華嘉思謀能有限公司","臺北市內湖區堤頂大道2段407巷22號10樓","程學蕙",10000000,"1020425"
87,"53669895","香港商芯技佳易微電子(香港)科技有限公司","臺北市信義區松德路65號9樓之3","冼明德",0,"1020429"
88,"53669902","三禾資產管理股份有限公司","臺北市內湖區瑞湖街39號2樓","練台生",1500000000,"1020425"
89,"53669924","英屬維京群島商瑞智嘉股份有限公司","臺北市信義區基隆路1段186號8樓之8","范朵賢",1000000,"1020426"
90,"53669939","日商英挪達客電子貿易股份有限公司","臺北市大同區市民大道1段209號10樓","神谷幸一",0,"1020426"
91,"53669945","英商普羅奎斯特資訊有限公司","臺北市信義區信義路5段8號14樓","Justin  Paul  Jonathan  Allen",0,"1020426"
92,"53669950","大陸商中國建設銀行股份有限公司","臺北市信義區信義路5段106號2樓及108號1樓","李國夫",1400000000,"1020429"
93,"53669966","英屬維京群島商志裕有限公司","臺北市中山區民生東路3段3號6樓","呂建宏",50000,"1020429"
94,"53669972","香港商曼菲斯電子有限公司","新北市板橋區雙十路2段10號5樓","廖富倫",1500000,"1020429"
95,"53669987","英屬維京群島商城邦地產有限公司","臺北市中山區民生東路1段58號11樓","陳壽美",6000000,"1020429"
96,"53669993","新加坡商泰科圖遊戲科技有限公司","臺北市信義區松智路1號11樓","張琳達",500000,"1020429"
97,"53670008","尚億開發建設有限公司","金門縣金沙鎮光前里陽宅203-4號","李金贊",3000000,"1020429"
98,"54049521","佳釀酒坊有限公司","新北市蘆洲區長安里永安南路2段254號","曾亞力",1500000,"1020329"
99,"54049536","果子創意設計有限公司","新北市蘆洲區長榮路211巷10號2樓　","黃紹豊",1000000,"1020329"
100,"54049542","創覺身心靈教育有限公司","新北市板橋區雙十路2段176之3號(4樓)","盧炫任",100000,"1020329"
101,"54049557","鼎鑫貿易有限公司","新北市中和區中安里中和路362之6號8樓","張宸濬",1000000,"1020329"
102,"54049563","華長科技實業有限公司","新北市永和區民本里民樂街102巷1號(1樓)","陳秀境",1000000,"1020329"
103,"54049579","定晨有限公司","新北市土城區延安街39巷3號5樓","周瑞昌",1000000,"1020329"
104,"54049584","大盛財富管理顧問有限公司","新北市中和區板南路661號14樓","陳易宜",1000000,"1020329"
105,"54049590","竤祥有限公司","新北市三重區中山路235號(1樓)","朱育宏",2000000,"1020329"
106,"54049607","海光人力仲介有限公司","新北市永和區永和路2段57號7樓","周倚光",5000000,"1020329"
107,"54049613","中御物業管理顧問有限公司","新北市汐止區明峰街305巷1號3樓","蘇清中",500000,"1020329"
108,"54049629","旺達福貿易有限公司","新北市三重區錦安里文化北路39巷34號","李翠蓮",5000000,"1020401"
109,"54049634","億豐國際貿易有限公司","新北市永和區中和路345號6樓之4","嚴煜凱",2000000,"1020329"
110,"54049640","相榮傳播有限公司","新北市汐止區忠三街25號3樓","張若盈",1400000,"1020401"
111,"54049655","美利欣室內裝修設計有限公司","新北市板橋區和平路25號4樓","蔡秋滿",2000000,"1020401"
112,"54049661","炫利化學科技股份有限公司","新北市汐止區汐平路2段47號","張浩梓",10000000,"1020401"
113,"54049677","沅達資產管理顧問有限公司","新北市樹林區博愛街89號8樓之1","葉沛纓",10000000,"1020402"
114,"54049682","吳美瑩整體造型有限公司","新北市新莊區建國一路27號","吳美瑩",200000,"1020401"
115,"54049698","宜蘭茶米農莊有限公司","新北市三重區正義北路302巷17號","郭漢東",1000000,"1020401"
116,"54049705","馬斯頓娛樂有限公司","新北市汐止區樟樹二路330巷62之1號6樓","陳俊勲",1000000,"1020401"
117,"54049711","利銓科技股份有限公司","新北市新莊區復興路3段33號7樓","陳煜城",1000000,"1020401"
118,"54049727","翔譽物流有限公司","新北市新莊區公園一路49號5樓","蘇怡芳",5000000,"1020401"
119,"54049748","閎泉冷氣有限公司","新北市中和區景平路111巷25號","吳坤賢",1000000,"1020401"
120,"54049753","大風文化出版有限公司","新北市三峽區大觀路142號6樓","楊蕙瑩 (YANG, HUEI YING)",500000,"1020401"
121,"54049769","鈺盛國際事業有限公司","新北市林口區福林路115號","孫鈺人",1000000,"1020401"
122,"54049775","奇蹟國際行銷有限公司","新北市三重區新生街65號(1樓)","胡金玉",2000000,"1020401"
123,"54049780","龍門不動產仲介經紀股份有限公司","新北市八里區龍源里龍米路1段306號(1樓)","張芳銘",1000000,"1020401"
124,"54049796","惠滿國際事業有限公司","新北市樹林區大成路13號14樓","王惠民",500000,"1020401"
125,"54049803","裕誠科技工程有限公司","新北市新莊區中港路648巷30號","林嘉興",1000000,"1020401"
126,"54049819","碧富開發有限公司","新北市林口區仁愛路2段518號9樓","許佳雯",100000,"1020402"
127,"54049825","老莊文化創意有限公司","新北市板橋區松柏里松柏街86之3號","柯政都",500000,"1020401"
128,"54049830","旺錩工程企業有限公司","新北市金山區中山路313巷2號2樓","李金富",1000000,"1020401"
129,"54049846","日昇鑫有限公司","新北市樹林區彭厝里東豐街47之8號","黃志平",1000000,"1020401"
130,"54049851","富達欣淨化科技有限公司","新北市土城區中央路1段365巷18弄14號","王品喆",1000000,"1020401"
131,"54049867","撥撥小姐有限公司","新北市三重區福祉里捷運路22巷2號","施美伊",1000000,"1020402"
132,"54049873","明瑢有限公司","新北市新店區青潭里北宜路2段125號18樓","鄭宸昀",500000,"1020401"
133,"54049888","富勝鋁門窗工程有限公司","新北市新店區安康路3段31巷2弄14號3樓","林峻慶",1000000,"1020401"
134,"54049894","金益晟企業有限公司","新北市汐止區大同路3段609號7樓之4","陳芷安",2000000,"1020401"
135,"54049901","得升電子股份有限公司","新北市樹林區中山里八德街1080號","邱台安",10000000,"1020401"
136,"54049923","佳冠投資有限公司","新北市中和區板南路190號","許長源",500000,"1020401"
137,"54049938","厚佳創意美食有限公司","新北市永和區中正路239號(1樓)","郭家華",4500000,"1020401"
138,"54049959","華昇電子有限公司","新北市新莊區自治街62之2號","胡麗玲",1000000,"1020402"
139,"54049965","弘祐投資有限公司","新北市中和區板南路190號","許長富",500000,"1020402"
140,"54049971","中泰投資有限公司","新北市中和區中山路2段133號12樓之1","許千容",500000,"1020403"
141,"54049986","鎮原建設開發有限公司","新北市三重區重新路4段204號(1樓)","施俊傑",3000000,"1020401"
142,"54049992","五都海外置業有限公司","新北市三重區重新路4段244巷25號(1樓)","張彥鈜",1000000,"1020402"
143,"54050006","金杰貿易有限公司","新北市三重區長壽街54之1號","林家綝",150000,"1020402"
144,"54050012","丞勝投資有限公司","新北市中和區中山路2段133號12樓之1","許舒涵",500000,"1020402"
145,"54050028","酒石文化有限公司","新北市新莊區中山路1段199號12樓之3","翁德華",800000,"1020403"
146,"54050033","新耀投資有限公司","新北市中和區中山路2段133號12樓之1","許晉瑋",500000,"1020403"
147,"54050049","鴻碩投資有限公司","新北市中和區中山路2段133號12樓之1","許淑芬",500000,"1020403"
148,"54050054","大順國際貿易有限公司","新北市林口區竹林路348巷10號","楊月霞",1000000,"1020402"
149,"54050060","佳慶不動產有限公司","新北市三重區三和路4段95之6號","李岱樺",1000000,"1020402"
150,"54050076","興全貿易股份有限公司","新北市新店區永安街74巷20號(1樓)","詹博文",5000000,"1020403"
151,"54050081","永慶璽企業有限公司","新北市板橋區大豐街83號","柯耀翔",1000000,"1020402"
152,"54050097","康寶工程開發有限公司","新北市永和區永和路1段49巷3弄101號(1樓)","石米琇",1000000,"1020402"
153,"54050104","中榮科技股份有限公司","新北市汐止區東勢街201巷394號","黃中興",18000000,"1020402"
154,"54050110","勁豪科技印刷股份有限公司","新北市中和區中原里橋安街41號5樓","游文興",5000000,"1020403"
155,"54050126","優氏貿易股份有限公司","新北市樹林區柑園街2段122巷11號9樓","陳承志",1000000,"1020402"
156,"54050131","神浩企業有限公司","新北市永和區保平路236巷15弄3號4樓","張義",500000,"1020402"
157,"54050147","禾晟工程有限公司","新北市新店區寶福里寶興路45巷8弄2號3樓","高坦",1000000,"1020402"
158,"54050152","宏廣雄國際貿易股份有限公司","新北市三重區正義南路55號4樓","黃琮傑",20000000,"1020402"
159,"54050168","鉦晟工業有限公司","新北市新莊區中華路2段45巷3號5樓","廖麒閔",1000000,"1020402"
160,"54050174","蓮安茶品開發有限公司","新北市板橋區四維路103巷15號","陳彥良",200000,"1020402"
161,"54050189","幸運食品有限公司","新北市土城區廣福里學府路1段75巷8號","林順貴",1000000,"1020402"
162,"54050195","卡廸國際企業有限公司","新北市新莊區富國里中正路871巷30之2號","陳永安",2000000,"1020329"
163,"54050202","翰鼎開發股份有限公司","新北市淡水區民族路90號","施順隱",1000000,"1020402"
164,"54050218","長邦國際物流有限公司","新北市鶯歌區大湖里國際二路2巷13號3樓","林美玲",1000000,"1020402"
165,"54050224","唯勝舞台硬體工程有限公司","新北市五股區成泰里成泰路3段2巷7號3樓之1","陳旭昌",2000000,"1020402"
166,"54050239","進發消防器材股份有限公司","新北市樹林區東山里中華路379巷62弄7號","許緣文",2000000,"1020402"
167,"54050245","薇妮服飾有限公司","新北市三重區大智街9號5樓","李玉慧",100000,"1020402"
168,"54050250","阡期有限公司","新北市汐止區樟樹一路2巷1號9樓","潘泯蓁",1000000,"1020403"
169,"54050266","西子城堡有限公司","新北市板橋區振興里縣民大道3段398號","張江靖莉",10000000,"1020402"
170,"54050272","展宸開發建設股份有限公司","新北市三重區光明里中正南路177號(1樓)","楊振豊",3000000,"1020403"
171,"54050287","益暉企管顧問有限公司","新北市鶯歌區鶯桃路207號(1樓)","鄭秋鈴",1000000,"1020403"
172,"54050293","摩力生技有限公司","新北市新莊區五權一路7號5樓之6","陳尚能",3000000,"1020403"
173,"54050300","家樂雅實業有限公司","新北市新店區中興路2段218巷16號4樓","楊駿爵",1000000,"1020403"
174,"54050316","源欣淨水器設備有限公司","新北市新莊區瓊林里瓊林路98之1號2樓","許玉蘭",500000,"1020403"
175,"54050322","伊媚生技有限公司","新北市汐止區大同路2段516號2樓","鄭文隆",5000000,"1020403"
176,"54050337","百泓科技有限公司","新北市新莊區福基里化成路501號2樓","王政坤",1000000,"1020403"
177,"54050343","大地工房景觀有限公司","新北市八里區大崁里中華路1段272號(1樓)","林柏農",5000000,"1020403"
178,"54050358","向鍚金屬工程有限公司","新北市泰山區仁愛路39巷5號6樓","李國偉",1000000,"1020403"
179,"54050364","音仕達影音有限公司","新北市土城區大安里中華路2段132號","彭康榮",1000000,"1020403"
180,"54050370","煒安有限公司","新北市三峽區龍學里學府路26號3樓","陳煒斌",500000,"1020403"
181,"54050385","旭發環電科技有限公司","新北市板橋區四川路1段31號4樓","林峻漳",5000000,"1020403"
182,"54050391","大村起重工程有限公司","新北市中和區秀成里自立路141巷22之1號","魏妤安",2000000,"1020403"
183,"54050408","雋華通貿有限公司","新北市汐止區新昌路58號2樓","陳益盛",1000000,"1020403"
184,"54050414","勇冠有限公司","新北市蘆洲區長安街22巷39弄2之1號2樓","楊靜慈",1000000,"1020403"
185,"54050420","派威國際有限公司","新北市中和區中正路736號6樓之2","周富國",5000000,"1020403"
186,"54050435","霏雨行銷有限公司","新北市板橋區光武街41之1號","施敏慧",500000,"1020403"
187,"54050456","興富安工程有限公司","新北市板橋區自立里南雅西路2段200號(1樓)","胡啟元",1000000,"1020403"
188,"54050462","昊達有限公司","新北市林口區中山路554號7樓","江佶達",2000000,"1020403"
189,"54050478","億萬啊有限公司","新北市新莊區中正路46巷2號（1樓）","莊來恩",1000000,"1020403"
190,"54050483","津鮮有限公司","新北市三重區光明里15鄰重安街60號19樓之3","陳黃寶珍",1000000,"1020403"
191,"54050499","舍彩空間設計有限公司","新北市板橋區新海路394巷1號(1樓)","林韋旭",100000,"1020403"
192,"54050505","皇獅有限公司","新北市汐止區東勢街201巷179號","蘇湘茹",3000000,"1020403"
193,"54050511","禮尚旺來食品有限公司","新北市永和區福林里竹林路225巷68號4樓","郭美蓮",500000,"1020403"
194,"54050527","鼎豪科技有限公司","新北市板橋區雙十路2段147號10樓","文申儒",500000,"1020403"
195,"54050532","奕誠資訊有限公司","新北市三重區維德里三和路3段151巷38號(1樓)","蘇毓雯",1000000,"1020403"
196,"54050548","元弈國際有限公司","新北市新店區達觀路16號7樓之6","張詠盛",1000000,"1020403"
197,"54050553","創民科技股份有限公司","新北市板橋區長安街25巷17弄12號4樓","林尹民",2000000,"1020403"
198,"54050569","鉑苑實業有限公司","新北市土城區亞洲路58巷3弄6號","林岳龍",2000000,"1020403"
199,"54050575","星騰不動產有限公司","新北市樹林區大安路139號","楊昭豪",300000,"1020403"
200,"54050580","佐岳企業有限公司","新北市淡水區竹圍里民族路29巷26號16樓之2","岳君翰",1000000,"1020403"
201,"54050596","展煜光電科技股份有限公司","新北市新店區如意街13巷3弄21號(1樓)","倪展璋",12000000,"1020408"
202,"54050603","金德貿易有限公司","新北市中和區南山里景平路512號","李俊達",3000000,"1020403"
203,"54050619","威士頓科技有限公司","新北市永和區福和路332號（1樓）","許崑彬",5000000,"1020403"
204,"54050625","益鼎股份有限公司","臺北市文山區景興路153巷17號8樓之3","邱嘉威",5000000,"1020403"
205,"54050630","綻憲國際有限公司","新北市新莊區裕民里中正路881之10號3樓","黃明珠",1000000,"1020403"
206,"54050646","旭環科技股份有限公司","新北市中和區平河里中正路736號14樓之2","黃佳慧",1000000,"1020408"
207,"54050651","偉欣工程有限公司","新北市萬里區新墾丁路28號6樓之1","趙偉傑",500000,"1020403"
208,"54050667","晶亮光電科技有限公司","新北市鶯歌區中正一路459號","李密",1000000,"1020403"
209,"54050673","興功實業股份有限公司","新北市新莊區中正路145之18號","廖家祥",1000000,"1020408"
210,"54050688","新盛實業有限公司","新北市中和區福祥路70號6樓之5","張淑君",5000000,"1020403"
211,"54050694","百釧企業有限公司","新北市新莊區福營路163號4樓","高健洋",2000000,"1020403"
212,"54050701","欣馥康醫療器材有限公司","新北市板橋區中正路415之2號","徐瑋男",10000,"1020403"
213,"54050717","妲夏有限公司","新北市中和區中正路716號7樓之4","陳冠伶",5000000,"1020408"
214,"54050723","築建工程有限公司","新北市蘆洲區民族路115號","張秀敏",3000000,"1020408"
215,"54050738","緯群電子有限公司","新北市中和區員山路217號","潘劉麗娟",1000000,"1020326"
216,"54050759","東辰機械工程有限公司","新北市土城區延吉里延吉街137巷25弄2號2樓","江泰雄",5000000,"1020408"
217,"54050765","禾潤租賃有限公司","新北市三重區三賢街23號","林偉恩",500000,"1020408"
218,"54050771","長利電能實業有限公司","新北市汐止區湖光里民族二街30巷11之1號4樓　","游耀宗",2000000,"1020408"
219,"54050786","堯富工程有限公司","新北市蘆洲區環堤大道184號7樓","李明輝",3000000,"1020408"
220,"54050792","耀豪國際生技有限公司","新北市林口區仁愛路2段237號之3","孫世緯",500000,"1020408"
221,"54050809","致裕投資股份有限公司","新北市林口區西林里隆林街95號","吳玉郎",15000000,"1020408"
222,"54050815","勝喆科技有限公司","新北市土城區中央路2段149巷1號","陳尚文",500000,"1020408"
223,"54050821","德品電子有限公司","新北市永和區成功路1段113號2樓","游彥士",500000,"1020408"
224,"54050836","帥宇國際有限公司","新北市五股區成泰路3段221巷40號","許煒明",3000000,"1020408"
225,"54050842","喜悅實業有限公司","新北市永和區新生路60號","鄭晴陽",100000,"1020408"
226,"54050857","偉匠工程有限公司","新北市鶯歌區尖山路298號8樓","曹義玟",500000,"1020408"
227,"54050863","上友小客車租賃有限公司","新北市三重區重陽路4段152號","林明福",5000000,"1020408"
228,"54050879","賀庭國際有限公司","新北市三重區重新路2段78號7樓","簡翊庭",1000000,"1020408"
229,"54050884","瀚鵬磁磚精品有限公司","新北市板橋區莊敬路220巷43號10樓","申秉錚",2800000,"1020408"
230,"54050890","沅拓設計工程有限公司","新北市樹林區三俊街90巷50號(2樓)","王志強",3000000,"1020408"
231,"54050907","富毅投資有限公司","新北市永和區忠孝街36號6樓","林萬福",10000000,"1020409"
232,"54050913","成淵國際有限公司","新北市樹林區佳園路2段36之2號5樓","葉秀開",100000,"1020408"
233,"54050929","薰葳有限公司","新北市土城區明德路2段60號16樓之5","馮純慧",100000,"1020408"
234,"54050934","築構興業有限公司","新北市汐止區福山街58巷16號3樓","余承鑫",680000,"1020408"
235,"54050940","育富投資有限公司","新北市土城區裕民路259巷3之1號9樓","張宏麒",3000000,"1020408"
236,"54050955","千澄有限公司","新北市土城區裕生里樂利街3巷7號3樓","賴堂地",1000000,"1020408"
237,"54050961","晶創意企業有限公司","新北市永和區國中路104巷2弄3號","林家生",1000000,"1020408"
238,"54050977","鴻藝建設開發有限公司","新北市樹林區樹西里育英街142號2樓","何玉枝",6000000,"1020408"
239,"54050982","慕尼黑超跑國際貿易有限公司","新北市土城區延壽路111巷24號(1樓)","黃榮泰",2000000,"1020408"
240,"54050998","畯禾印刷事業有限公司","新北市板橋區中正路111號5樓","陳少云",1000000,"1020408"
241,"54051005","漢英國際開發有限公司","新北市永和區永利路146號","何九如",500000,"1020408"
242,"54051011","山鼎實業有限公司","新北市中和區景平路188號7樓之1","陳才寶",500000,"1020408"
243,"54051027","波德林國際有限公司","新北市汐止區福德二路110號4樓","鄭凱允",5000000,"1020408"
244,"54051032","美麗心展業有限公司","新北市新莊區新樹路242號","楊忠和",150000000,"1020408"
245,"54051048","易勵工程有限公司","新北市板橋區文化路1段32巷21弄14號（1樓）","方家勵",2000000,"1020408"
246,"54051053","蔚詠科技股份有限公司","新北市鶯歌區尖山里八德路2巷37弄2號","洪麗涵",5000000,"1020409"
247,"54051069","龍騰整合行銷有限公司","新北市蘆洲區長樂路2之1號4樓","謝明霖",6000000,"1020409"
248,"54051075","御洒落有限公司","新北市三峽區中正路2段584巷1弄17號","黃鈺玲",200000,"1020409"
249,"54051080","麗彬科技有限公司","新北市新店區寶中路113巷3號3樓","陳麗文",1000000,"1020409"
